timestamp,student_username,student_id,cohort,caseId,caseTitle,qid,type,difficulty,client_need,topic,points,max,correct,student_answer,correct_answer
2026-01-07T21:01:54.582336,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q018,mcq,medium,Physiological Integrity: Pharmacological and Parenteral Therapies,,1,1,True,"""""","""Heart rate and history of asthma/bronchospasm"""
2026-01-07T21:01:54.582336,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q019,sata,medium,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""""","[""12-lead ECG"", ""Basic metabolic panel including creatinine"", ""Urinalysis for protein/hematuria"", ""CT scan of the head due to severe headache/visual changes""]"
2026-01-07T21:01:54.582336,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q020,sata,medium,Health Promotion and Maintenance,,0,1,False,"""""","[""Do not stop antihypertensive medications without discussing with the provider"", ""Monitor BP at home and keep a log for follow-up visits"", ""Seek emergency care for chest pain, severe headache, new weakness, or vision changes"", ""Limit sodium intake and follow the prescribed diet plan""]"
2026-01-07T21:01:54.582336,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q021,sata,hard,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""""","[0, 1, 2, 3, 4]"
2026-01-07T21:01:54.582336,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q022,sata,hard,Physiological Integrity: Pharmacological and Parenteral Therapies,,0,1,False,"""""","[0, 2, 4, 5]"
2026-01-07T21:01:54.582336,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q023,ordered_response,hard,Safe and Effective Care Environment: Management of Care,,0,1,False,"""""","[0, 3, 1, 2, 4, 5]"
2026-01-07T21:01:54.582336,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q024,ordered_response,hard,Physiological Integrity: Pharmacological and Parenteral Therapies,,0,1,False,"""""","[0, 1, 2, 3, 4, 5]"
2026-01-07T21:01:54.582336,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q025,cloze,hard,Physiological Integrity: Pharmacological and Parenteral Therapies,,0,1,False,"""""",""""""
2026-01-07T21:01:54.582336,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q026,cloze,hard,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""""",""""""
2026-01-07T21:01:54.582336,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q027,matrix,hard,Physiological Integrity: Pharmacological and Parenteral Therapies,,0,1,False,"""""","{""Nicardipine IV infusion"": ""Yes"", ""Labetalol IV bolus/infusion"": ""Yes"", ""Hydralazine IM injection"": ""No"", ""Sublingual nifedipine"": ""No"", ""Sodium nitroprusside IV infusion"": ""Yes""}"
2026-01-07T21:01:54.582336,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q028,matrix,hard,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""""","{""Severe headache with confusion"": ""Brain"", ""Papilledema and retinal hemorrhages"": ""Eyes"", ""Crackles, dyspnea, pink frothy sputum"": ""Lungs"", ""Chest pressure with elevated troponin"": ""Heart"", ""Oliguria with rising creatinine"": ""Kidneys""}"
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q001,mcq,easy,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""""","""Initiate continuous cardiac monitoring and establish IV access for IV antihypertensive therapy"""
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q002,mcq,easy,Physiological Integrity: Physiological Adaptation,,0,1,False,"""""","""Hypertensive emergency with likely acute target-organ involvement"""
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q003,mcq,easy,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""""","""Focused neurologic assessment (LOC, pupils, motor strength) and report changes immediately"""
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q004,mcq,easy,Safe and Effective Care Environment: Management of Care,,0,1,False,"""""","""Verify IV patency and obtain frequent BP monitoring parameters per protocol"""
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q005,mcq,easy,Physiological Integrity: Physiological Adaptation,,0,1,False,"""""","""Decrease mean arterial pressure by no more than about 25% in the first hour"""
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q006,mcq,easy,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""""","""New confusion and decreased level of consciousness"""
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q007,mcq,easy,Safe and Effective Care Environment: Safety and Infection Control,,0,1,False,"""""","""Implement fall precautions and keep the client in bed with call light within reach"""
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q008,mcq,easy,Health Promotion and Maintenance,,0,1,False,"""""","""“Stopping my blood pressure pills suddenly can cause dangerously high blood pressure and organ damage.”"""
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q009,mcq,easy,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""""","""Noncontrast CT scan of the head"""
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q010,mcq,easy,Safe and Effective Care Environment: Management of Care,,0,1,False,"""""","""Reduce or stop the infusion per protocol and notify the provider"""
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q011,mcq,medium,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""""","""Hypertensive emergency; evidence of acute target-organ dysfunction is present"""
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q012,mcq,medium,Physiological Integrity: Reduction of Risk Potential,,1,1,True,"""""","""Perform a focused neurologic exam including level of consciousness and pupillary response"""
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q013,mcq,medium,Physiological Integrity: Physiological Adaptation,,0,1,False,"""""","""Start IV nicardipine infusion with continuous BP monitoring"""
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q014,mcq,medium,Physiological Integrity: Reduction of Risk Potential,,1,1,True,"""""","""Reduce mean arterial pressure by no more than about 25% within the first hour"""
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q015,mcq,medium,Physiological Integrity: Reduction of Risk Potential,,1,1,True,"""""","""Place the client on continuous cardiac monitoring and obtain frequent BP readings (e.g., every 5–15 minutes) during titration"""
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q016,mcq,medium,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""""","""Activate a rapid response/notify the provider immediately and prepare for emergent neuroimaging"""
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q017,mcq,medium,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""""","""New focal neurologic deficit (e.g., unilateral weakness)"""
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q018,mcq,medium,Physiological Integrity: Pharmacological and Parenteral Therapies,,1,1,True,"""""","""Heart rate and history of asthma/bronchospasm"""
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q019,sata,medium,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""""","[""12-lead ECG"", ""Basic metabolic panel including creatinine"", ""Urinalysis for protein/hematuria"", ""CT scan of the head due to severe headache/visual changes""]"
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q020,sata,medium,Health Promotion and Maintenance,,0,1,False,"""""","[""Do not stop antihypertensive medications without discussing with the provider"", ""Monitor BP at home and keep a log for follow-up visits"", ""Seek emergency care for chest pain, severe headache, new weakness, or vision changes"", ""Limit sodium intake and follow the prescribed diet plan""]"
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q021,sata,hard,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""""","[0, 1, 2, 3, 4]"
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q022,sata,hard,Physiological Integrity: Pharmacological and Parenteral Therapies,,0,1,False,"""""","[0, 2, 4, 5]"
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q023,ordered_response,hard,Safe and Effective Care Environment: Management of Care,,0,1,False,"""""","[0, 3, 1, 2, 4, 5]"
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q024,ordered_response,hard,Physiological Integrity: Pharmacological and Parenteral Therapies,,0,1,False,"""""","[0, 1, 2, 3, 4, 5]"
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q025,cloze,hard,Physiological Integrity: Pharmacological and Parenteral Therapies,,0,1,False,"""""",""""""
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q026,cloze,hard,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""""",""""""
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q027,matrix,hard,Physiological Integrity: Pharmacological and Parenteral Therapies,,0,1,False,"""""","{""Nicardipine IV infusion"": ""Yes"", ""Labetalol IV bolus/infusion"": ""Yes"", ""Hydralazine IM injection"": ""No"", ""Sublingual nifedipine"": ""No"", ""Sodium nitroprusside IV infusion"": ""Yes""}"
2026-01-07T21:32:44.229949,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q028,matrix,hard,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""""","{""Severe headache with confusion"": ""Brain"", ""Papilledema and retinal hemorrhages"": ""Eyes"", ""Crackles, dyspnea, pink frothy sputum"": ""Lungs"", ""Chest pressure with elevated troponin"": ""Heart"", ""Oliguria with rising creatinine"": ""Kidneys""}"
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q001,mcq,easy,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""Administer an oral antihypertensive and recheck BP in 1 hour""","""Initiate continuous cardiac monitoring and establish IV access for IV antihypertensive therapy"""
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q002,mcq,easy,Physiological Integrity: Physiological Adaptation,,0,1,False,"""Hypertensive urgency that can be managed with oral medications and discharge""","""Hypertensive emergency with likely acute target-organ involvement"""
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q003,mcq,easy,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""Inspect skin turgor and mucous membranes for dehydration""","""Focused neurologic assessment (LOC, pupils, motor strength) and report changes immediately"""
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q004,mcq,easy,Safe and Effective Care Environment: Management of Care,,0,1,False,"""Hold the medication until the headache resolves""","""Verify IV patency and obtain frequent BP monitoring parameters per protocol"""
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q005,mcq,easy,Physiological Integrity: Physiological Adaptation,,0,1,False,"""Normalize BP to the client’s baseline within 15 minutes""","""Decrease mean arterial pressure by no more than about 25% in the first hour"""
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q006,mcq,easy,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""Headache decreasing from 9/10 to 6/10""","""New confusion and decreased level of consciousness"""
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q007,mcq,easy,Safe and Effective Care Environment: Safety and Infection Control,,1,1,True,"""Implement fall precautions and keep the client in bed with call light within reach""","""Implement fall precautions and keep the client in bed with call light within reach"""
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q008,mcq,easy,Health Promotion and Maintenance,,0,1,False,"""“High blood pressure only causes problems if I have chest pain.”""","""“Stopping my blood pressure pills suddenly can cause dangerously high blood pressure and organ damage.”"""
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q009,mcq,easy,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""DEXA scan""","""Noncontrast CT scan of the head"""
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q010,mcq,easy,Safe and Effective Care Environment: Management of Care,,0,1,False,"""Place the client in high-Fowler position and encourage ambulation""","""Reduce or stop the infusion per protocol and notify the provider"""
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q011,mcq,medium,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""White-coat hypertension; repeat BP after the client rests""","""Hypertensive emergency; evidence of acute target-organ dysfunction is present"""
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q012,mcq,medium,Physiological Integrity: Reduction of Risk Potential,,1,1,True,"""Perform a focused neurologic exam including level of consciousness and pupillary response""","""Perform a focused neurologic exam including level of consciousness and pupillary response"""
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q013,mcq,medium,Physiological Integrity: Physiological Adaptation,,0,1,False,"""Provide acetaminophen for headache""","""Start IV nicardipine infusion with continuous BP monitoring"""
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q014,mcq,medium,Physiological Integrity: Reduction of Risk Potential,,1,1,True,"""Reduce mean arterial pressure by no more than about 25% within the first hour""","""Reduce mean arterial pressure by no more than about 25% within the first hour"""
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q015,mcq,medium,Physiological Integrity: Reduction of Risk Potential,,1,1,True,"""Place the client on continuous cardiac monitoring and obtain frequent BP readings (e.g., every 5–15 minutes) during titration""","""Place the client on continuous cardiac monitoring and obtain frequent BP readings (e.g., every 5–15 minutes) during titration"""
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q016,mcq,medium,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""Encourage slow deep breathing to reduce anxiety""","""Activate a rapid response/notify the provider immediately and prepare for emergent neuroimaging"""
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q017,mcq,medium,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""BP remains >180/120 mm Hg on repeat measurement""","""New focal neurologic deficit (e.g., unilateral weakness)"""
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q018,mcq,medium,Physiological Integrity: Pharmacological and Parenteral Therapies,,1,1,True,"""Heart rate and history of asthma/bronchospasm""","""Heart rate and history of asthma/bronchospasm"""
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q019,sata,medium,Physiological Integrity: Reduction of Risk Potential,,0,1,False,[],"[""12-lead ECG"", ""Basic metabolic panel including creatinine"", ""Urinalysis for protein/hematuria"", ""CT scan of the head due to severe headache/visual changes""]"
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q020,sata,medium,Health Promotion and Maintenance,,0,1,False,[],"[""Do not stop antihypertensive medications without discussing with the provider"", ""Monitor BP at home and keep a log for follow-up visits"", ""Seek emergency care for chest pain, severe headache, new weakness, or vision changes"", ""Limit sodium intake and follow the prescribed diet plan""]"
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q021,sata,hard,Physiological Integrity: Reduction of Risk Potential,,0,1,False,[],"[0, 1, 2, 3, 4]"
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q022,sata,hard,Physiological Integrity: Pharmacological and Parenteral Therapies,,0,1,False,[],"[0, 2, 4, 5]"
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q023,ordered_response,hard,Safe and Effective Care Environment: Management of Care,,0,1,False,"[""Assess airway, breathing, circulation; apply oxygen if needed"", ""Place patient on cardiac monitor and obtain a 12-lead ECG"", ""Establish IV access and draw ordered labs (BMP, CBC, troponin, UA)"", ""Perform focused neurologic assessment and assess for stroke symptoms"", ""Prepare and initiate ordered IV titratable antihypertensive infusion"", ""Reassess BP and neurologic status at frequent intervals and document response""]","[0, 3, 1, 2, 4, 5]"
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q024,ordered_response,hard,Physiological Integrity: Pharmacological and Parenteral Therapies,,0,1,False,"[""Verify baseline BP in both arms and confirm appropriate cuff size/placement"", ""Confirm medication compatibility, concentration, and infusion pump settings per protocol"", ""Start infusion at the ordered initial rate"", ""Recheck BP at the ordered interval (e.g., every 5 minutes) and assess symptoms/mental status"", ""Titrate dose in small increments to meet ordered goal (e.g., reduce MAP no more than 25% initially)"", ""Monitor for adverse effects and notify provider if hypotension, neuro changes, or chest pain occur""]","[0, 1, 2, 3, 4, 5]"
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q025,cloze,hard,Physiological Integrity: Pharmacological and Parenteral Therapies,,0,1,False,"""""",""""""
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q026,cloze,hard,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""""",""""""
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q027,matrix,hard,Physiological Integrity: Pharmacological and Parenteral Therapies,,0,1,False,"{""Nicardipine IV infusion"": ""Yes"", ""Labetalol IV bolus/infusion"": ""Yes"", ""Hydralazine IM injection"": ""Yes"", ""Sublingual nifedipine"": ""Yes"", ""Sodium nitroprusside IV infusion"": ""Yes""}","{""Nicardipine IV infusion"": ""Yes"", ""Labetalol IV bolus/infusion"": ""Yes"", ""Hydralazine IM injection"": ""No"", ""Sublingual nifedipine"": ""No"", ""Sodium nitroprusside IV infusion"": ""Yes""}"
2026-01-08T10:30:56.837871,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q028,matrix,hard,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"{""Severe headache with confusion"": ""Brain"", ""Papilledema and retinal hemorrhages"": ""Brain"", ""Crackles, dyspnea, pink frothy sputum"": ""Brain"", ""Chest pressure with elevated troponin"": ""Brain"", ""Oliguria with rising creatinine"": ""Brain""}","{""Severe headache with confusion"": ""Brain"", ""Papilledema and retinal hemorrhages"": ""Eyes"", ""Crackles, dyspnea, pink frothy sputum"": ""Lungs"", ""Chest pressure with elevated troponin"": ""Heart"", ""Oliguria with rising creatinine"": ""Kidneys""}"
2026-01-08T11:39:15.755379,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q001,mcq,easy,Physiological Integrity: Reduction of Risk Potential,,1,1,True,"""Initiate continuous cardiac monitoring and establish IV access for IV antihypertensive therapy""","""Initiate continuous cardiac monitoring and establish IV access for IV antihypertensive therapy"""
2026-01-08T11:39:15.755379,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q002,mcq,easy,Physiological Integrity: Physiological Adaptation,,0,1,False,"""Orthostatic hypotension related to dehydration""","""Hypertensive emergency with likely acute target-organ involvement"""
2026-01-08T11:39:15.755379,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q003,mcq,easy,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""Inspect skin turgor and mucous membranes for dehydration""","""Focused neurologic assessment (LOC, pupils, motor strength) and report changes immediately"""
2026-01-08T11:39:15.755379,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q004,mcq,easy,Safe and Effective Care Environment: Management of Care,,0,1,False,"""Hold the medication until the headache resolves""","""Verify IV patency and obtain frequent BP monitoring parameters per protocol"""
2026-01-08T11:39:15.755379,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q005,mcq,easy,Physiological Integrity: Physiological Adaptation,,0,1,False,"""Normalize BP to the client’s baseline within 15 minutes""","""Decrease mean arterial pressure by no more than about 25% in the first hour"""
2026-01-08T11:39:15.755379,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q006,mcq,easy,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""Headache decreasing from 9/10 to 6/10""","""New confusion and decreased level of consciousness"""
2026-01-08T11:39:15.755379,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q007,mcq,easy,Safe and Effective Care Environment: Safety and Infection Control,,1,1,True,"""Implement fall precautions and keep the client in bed with call light within reach""","""Implement fall precautions and keep the client in bed with call light within reach"""
2026-01-08T11:39:15.755379,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q008,mcq,easy,Health Promotion and Maintenance,,0,1,False,"""“High blood pressure only causes problems if I have chest pain.”""","""“Stopping my blood pressure pills suddenly can cause dangerously high blood pressure and organ damage.”"""
2026-01-08T11:39:15.755379,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q009,mcq,easy,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""DEXA scan""","""Noncontrast CT scan of the head"""
2026-01-08T11:39:15.755379,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q010,mcq,easy,Safe and Effective Care Environment: Management of Care,,0,1,False,"""Place the client in high-Fowler position and encourage ambulation""","""Reduce or stop the infusion per protocol and notify the provider"""
2026-01-08T11:39:15.755379,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q011,mcq,medium,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""White-coat hypertension; repeat BP after the client rests""","""Hypertensive emergency; evidence of acute target-organ dysfunction is present"""
2026-01-08T11:39:15.755379,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q012,mcq,medium,Physiological Integrity: Reduction of Risk Potential,,1,1,True,"""Perform a focused neurologic exam including level of consciousness and pupillary response""","""Perform a focused neurologic exam including level of consciousness and pupillary response"""
2026-01-08T11:39:15.755379,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q013,mcq,medium,Physiological Integrity: Physiological Adaptation,,0,1,False,"""Provide acetaminophen for headache""","""Start IV nicardipine infusion with continuous BP monitoring"""
2026-01-08T11:39:15.755379,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q014,mcq,medium,Physiological Integrity: Reduction of Risk Potential,,1,1,True,"""Reduce mean arterial pressure by no more than about 25% within the first hour""","""Reduce mean arterial pressure by no more than about 25% within the first hour"""
2026-01-08T11:39:15.755379,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q015,mcq,medium,Physiological Integrity: Reduction of Risk Potential,,1,1,True,"""Place the client on continuous cardiac monitoring and obtain frequent BP readings (e.g., every 5–15 minutes) during titration""","""Place the client on continuous cardiac monitoring and obtain frequent BP readings (e.g., every 5–15 minutes) during titration"""
2026-01-08T11:39:15.755379,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q016,mcq,medium,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""Encourage slow deep breathing to reduce anxiety""","""Activate a rapid response/notify the provider immediately and prepare for emergent neuroimaging"""
2026-01-08T11:39:15.755379,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q017,mcq,medium,Physiological Integrity: Reduction of Risk Potential,,0,1,False,"""BP remains >180/120 mm Hg on repeat measurement""","""New focal neurologic deficit (e.g., unilateral weakness)"""
2026-01-08T11:39:15.755379,,,,adult_htn_emerg_01,Hypertensive Emergency – Severe Headache and Visual Changes,adult_htn_emerg_01-Q018,mcq,medium,Physiological Integrity: Pharmacological and Parenteral Therapies,,1,1,True,"""Heart rate and history of asthma/bronchospasm""","""Heart rate and history of asthma/bronchospasm"""
